RetId,RetName,Score,MultipleScoreMethod,No_Premises,Prem*Score,Scraped?
106673,Army Navy & RAF Careers,1,Footfall,0,0,
106675,Tenpin,4,Leisure,0,0,
106682,Princess Alice Hospice Shop,1,Footfall,0,0,
106683,Hawk Cycles,6.673779748,Retailer,0,0,
106685,Waterfields Choice,1,Footfall,0,0,
106687,Herbies Pizza,1,Catering,0,0,
106694,Weldricks Pharmacy,5.091879056,Retailer,0,0,
106695,Althams Travel,1,Footfall,0,0,
106737,Tile Giant,3.57,Retailer,0,0,
106744,Oceana,1,Catering,0,0,
106749,Fish 'N' Chick'n,1,Catering,0,0,
106751,Mallard,5.589638919,Retailer,0,0,
106752,Cyclelife,3.43,Retailer,0,0,
106754,Semi-Chem,4.595365072,Retailer,0,0,
106756,Shaw Trust,1,Footfall,0,0,
106762,Cycles UK,3.43,Retailer,0,0,
106768,ASDA Living,12.56460002,Retailer,0,0,
106774,Hawkshead,8.342577869,Retailer,0,0,
106778,Pagazzi Lighting,4.859033311,Retailer,0,0,
106782,The Original Factory Shop,5.074431142,Retailer,0,0,
106785,Mica,2.403764427,Retailer,0,0,
106787,Precis,5.445329093,Retailer,0,0,
106789,Jenningsbet,1,Footfall,0,0,
106796,YMCA Shop,1,Footfall,0,0,
106806,Barker & Stonehouse,19.008535,Retailer,0,0,
106807,Go Outdoors,15.37759479,Retailer,0,0,
106814,Gap Personnel,1,Footfall,0,0,
106819,Pumpkin,2,Catering,0,0,
106822,Camden Food Co,1,Catering,0,0,
106825,Blackhouse Grills,3,Catering,0,0,
106826,Gusto Restaurants,3,Catering,0,0,
106828,The Pasty Shop,1,Catering,0,0,
106839,Whitewall Galleries,3,Retailer,0,0,
106840,Haine & Smith,1,Footfall,0,0,
106842,Poppins Restaurants,3,Catering,0,0,
106846,Claire House,1,Footfall,0,0,
106854,Next Home,16.45990107,Retailer,0,0,
106873,Centra,1,Footfall,0,0,
106881,The Lemon Tree Gift Shop,3,Retailer,0,0,
106883,Winemark,1,Footfall,0,0,
106884,Oxfam Books & Music,1,Footfall,0,0,
106892,Choice Discount,7.019391275,Retailer,0,0,
106900,Baguette Express,1,Catering,0,0,
106903,Scotbet,1,Footfall,0,0,
106904,Decathlon,23.65126404,Retailer,0,0,
106908,Johnsons Shoes,5.135411998,Retailer,0,0,
106909,Deichmann,5.312632817,Retailer,0,0,
106910,Rawcliffes,2.065222326,Retailer,0,0,
106914,Bowleys,5.135411998,Retailer,0,0,
106916,Diffusion UK,8.342577869,Retailer,0,0,
106918,Lakeland Leather,3.343701525,Retailer,0,0,
106923,Catimini,5.64869968,Retailer,0,0,
106928,Intimissimi,5.235075054,Retailer,0,0,
106932,Speedo,3.43358118,Retailer,0,0,
106937,Rieker,5.135411998,Retailer,0,0,
106940,Billabong,5.19,Retailer,0,0,
106941,Dobbies Garden Centre,16.80074382,Retailer,0,0,
106957,Hammonds Furniture,5.509150418,Retailer,0,0,
106958,Hoopers Department Store,22.53454565,Retailer,0,0,
106960,Klass Collection,4.023786975,Retailer,0,0,
106967,Puma,4.88,Retailer,0,0,
106969,Repertoire Fashion,8.342577869,Retailer,0,0,
106970,Screwfix,10.08886638,Retailer,0,0,
106972,Spacemaker,3.55,Retailer,0,0,
106975,Watch Repair Centre,3.32,Retailer,0,0,
106977,Vantage Pharmacy,5.008822209,Retailer,0,0,
106978,Piccolino Restaurant,3,Catering,0,0,
106986,The Restaurant Bar & Grill,3,Catering,0,0,
106996,Made In Italy,3,Catering,0,0,
107003,Boost Juice Bars,1,Catering,0,0,
107008,Shades Blinds,3.06,Retailer,0,0,
107011,Polarn O. Pyret,5.64869968,Retailer,0,0,
107025,Hays Travel,1,Footfall,0,0,
107028,Empire Cinemas,5,Leisure,0,0,
107032,Zara Home,6.842374859,Retailer,0,0,
107034,Stock Shop,5.445329093,Retailer,0,0,
107039,Cumberland Building Society,1,Footfall,0,0,
107042,Everyday Loans,1,Footfall,0,0,
107048,Amplifon,1,Footfall,0,0,
107051,Deep Blue,1,Catering,0,0,
107053,Shuropody,5.135411998,Retailer,0,0,
107057,British Heart Foundation Furniture & Electrical,1,Footfall,0,0,
107059,Moshulu,5.135411998,Retailer,0,0,
107062,Abokado,1,Catering,0,0,
107063,Everyman Cinemas,5,Leisure,0,0,
107064,Wilkinson Cameras,3.488122704,Retailer,0,0,
107070,Wenzel's The Bakers,1,Footfall,0,0,
107073,Simmons Bakers,1,Footfall,0,0,
107075,Joules,7.04679296,Retailer,0,0,
107076,Digital Phone Company,3.527611212,Retailer,0,0,
107078,Touchwood Pharmacy,5.008822209,Retailer,0,0,
107085,United Carpets Woodfloor & Beds,5.204810273,Retailer,0,0,
107094,Richardsons Cycles,3.43,Retailer,0,0,
107101,Wickes Extra,16.64530271,Retailer,0,0,
107111,Jamie's Italian,3,Catering,0,0,
107113,The Orange Tree,1,Catering,0,0,
107118,Closs & Hamblin,8.357365307,Retailer,0,0,
107120,The Golden Lion Group,1,Catering,0,0,
107134,Rowe's,1,Footfall,0,0,
107136,Pleisure Pub Co,1,Catering,0,0,
107142,Caffe Gusto,2,Catering,0,0,
107150,Innfusion Restaurant,3,Catering,0,0,
107151,Inntro Bars,1,Catering,0,0,
107156,Ponden Home Interiors,6.667803526,Retailer,0,0,
107162,Pak Cosmetics,4.595365072,Retailer,0,0,
107166,Electric Center,3.413676318,Retailer,0,0,
107174,Sleepright,2.403764427,Retailer,0,0,
107184,Santander,1,Footfall,0,0,
107190,HR Go Recruitment,1,Footfall,0,0,
107202,Ashoka,3,Catering,0,0,
107207,Apple Pharmacy,5.008822209,Retailer,0,0,
107210,Aspinal of London,4.234166469,Retailer,0,0,
107212,Baggage Factory,3.50097274,Retailer,0,0,
107214,Barburrito,1,Catering,0,0,
107217,Berghaus,4.88,Retailer,0,0,
107225,Boswells Cafe,2,Catering,0,0,
107228,Van Mildert,8.342577869,Retailer,0,0,
107229,Brasserie Blanc,3,Catering,0,0,
107231,COS,14.97469667,Retailer,0,0,
107232,Cushion-Flex,5.135411998,Retailer,0,0,
107234,Desigual,11.43429504,Retailer,0,0,
107237,Byron,3,Catering,0,0,
107240,Sam's Chicken,1,Catering,0,0,
107242,Denby Outlet,4.070849226,Retailer,0,0,
107245,Gordons Chemists,5.008822209,Retailer,0,0,
107247,Bastins,3,Retailer,0,0,
107248,Alexara,5.445329093,Retailer,0,0,
107250,Abercrombie & Fitch,19.1600875,Retailer,0,0,
107259,Berry Recruitment,1,Footfall,0,0,
107260,Musto,3.43358118,Retailer,0,0,
107277,Cote,3,Catering,0,0,
107278,Quality Save,3.863570254,Retailer,0,0,
107290,Hotter,5.135411998,Retailer,0,0,
107297,Interaction Recruitment,1,Footfall,0,0,
107298,Revital Health,3.49306689,Retailer,0,0,
107304,Roly's Fudge,1,Retailer,0,0,
107311,World Duty Free,5.074431142,Retailer,0,0,
107314,Britannia Pharmacy,5.008822209,Retailer,0,0,
107318,Weldmar Hospicecare Trust Shop,1,Footfall,0,0,
107322,Barrhead Travel,1,Footfall,0,0,
107323,Seasalt Cornwall,6.386880092,Retailer,0,0,
107324,Children's Hospice South West Charity Shop,1,Footfall,0,0,
107330,Major Recruitment,1,Footfall,0,0,
107331,Market Cross Jewellers,5.589638919,Retailer,0,0,
107336,St. Christopher's Hospice Shop,1,Footfall,0,0,
107338,Weird Fish,6.663818385,Retailer,0,0,
107339,Zadig & Voltaire,4.75682846,Retailer,0,0,
107341,Hamseys,5.509150418,Retailer,0,0,
107344,Naomi House & Jacksplace,1,Footfall,0,0,
107348,Stormfront,3.413676318,Retailer,0,0,
107363,Antic Pubs,1,Catering,0,0,
107367,Mistral,3.79044859,Retailer,0,0,
107370,Helen & Douglas House,1,Footfall,0,0,
107371,Guess,11.43429504,Retailer,0,0,
107381,Thomas Sabo,5.589638919,Retailer,0,0,
107384,Uncle Sams,1,Catering,0,0,
107385,Pepe's Piri Piri,1,Catering,0,0,
107388,Clas Ohlson,10.60856655,Retailer,0,0,
107389,4 Feet,5.135411998,Retailer,0,0,
107396,Get Connected,3.527611212,Retailer,0,0,
107400,Punch Taverns,1,Catering,0,0,
107402,Sizzling Pubs,1,Catering,0,0,
107404,Robinsons Brewery,1,Catering,0,0,
107409,Monsoon Children,5.64869968,Retailer,0,0,
107420,Ego,3,Catering,0,0,
107424,Holy Cow,1,Catering,0,0,
107425,Pizza Hot 4 You,1,Catering,0,0,
107428,Fuel Juice Bar,1,Catering,0,0,
107439,H&M Kids,14.97469667,Retailer,0,0,
107445,Anthropologie,18.991671,Retailer,0,0,
107448,Soho Coffee Co.,2,Catering,0,0,
107450,Ember Inns,1,Catering,0,0,
107456,Age UK,1,Footfall,0,0,
107459,KeyStore,1,Footfall,0,0,
107466,Allum & Sidaway,5.589638919,Retailer,0,0,
107468,De Beers,5.589638919,Retailer,0,0,
107473,Shipton & Co,5.589638919,Retailer,0,0,
107474,T. H. Baker,5.589638919,Retailer,0,0,
107483,Roys of Wroxham,22.57967049,Retailer,0,0,
107484,Whole Foods Market,3.49306689,Retailer,0,0,
107485,Fultons Foods,1,Footfall,0,0,
107486,Lifestyle Express,1,Footfall,0,0,
107488,Sterling Furniture,18.76915987,Retailer,0,0,
107489,Starplan,5.509150418,Retailer,0,0,
107492,Geox,4.067717402,Retailer,0,0,
107496,Miller & Carter,3,Catering,0,0,
107498,Saltrock,5.19,Retailer,0,0,
107500,Ramsdens,1,Footfall,0,0,
107501,Yorkshire Trading Company,3.863570254,Retailer,0,0,
107502,Peak Pharmacy,5.736907304,Retailer,0,0,
107505,Paydens Pharmacy,7.419102964,Retailer,0,0,
107511,Go Mobile,3.527611212,Retailer,0,0,
107515,Poggen Pohl,3.727742274,Retailer,0,0,
107516,Nicholas Anthony,3.727742274,Retailer,0,0,
107545,Chisholm Bookmakers,1,Footfall,0,0,
107547,Mark Jarvis Racing Service,1,Footfall,0,0,
107555,Sam 99p,3.863570254,Retailer,0,0,
107561,Blue Wing Gallery,5.589638919,Retailer,0,0,
107563,Pound Bakery,1,Footfall,0,0,
114977,Wild Bean Cafe,2,Catering,0,0,
115159,Blue Cross,1,Footfall,0,0,
115457,Cadbury,3.130755185,Retailer,0,0,
115459,City Plumbing Supplies,3.727742274,Retailer,0,0,
115463,Cornwall Hospice Care Shop,1,Footfall,0,0,
115466,The Real China,3,Catering,0,0,
115467,Bowlplex,4,Leisure,0,0,
115472,Aagrah,3,Catering,0,0,
115482,Acorns,1,Footfall,0,0,
115512,Anna,5.445329093,Retailer,0,0,
115516,Apricot,3.79044859,Retailer,0,0,
115535,Aubaine,3,Catering,0,0,
115568,Bedeck,2.403764427,Retailer,0,0,
115572,Belgique,2,Catering,0,0,
115582,Between The Lines,3,Retailer,0,0,
115621,Bradbeers,20,Retailer,0,0,
115627,Break,1,Footfall,0,0,
115628,The Breakfast Club,3,Catering,0,0,
115635,Broadleaf,4.563750669,Retailer,0,0,
115647,C. W. Sellors,5.589638919,Retailer,0,0,
115651,Cake Box,1,Footfall,0,0,
115661,Capital Hair & Beauty,4.595365072,Retailer,0,0,
115665,Carat London,5.589638919,Retailer,0,0,
115669,Careers Wales,1,Footfall,0,0,
115673,Carpets 4 Less,4.716636013,Retailer,0,0,
115697,Chatwins,1,Footfall,0,0,
115712,Chunky Chicken,1,Catering,0,0,
115717,Clarkes of Sussex,3.630576976,Retailer,0,0,
115728,Coes,10.79575026,Retailer,0,0,
115746,The Coriander,3,Catering,0,0,
115761,Crystal Chain,5.589638919,Retailer,0,0,
115782,Dawson & Sanderson,1,Footfall,0,0,
115789,Denmans,3.413676318,Retailer,0,0,
115801,Diggle's,1,Catering,0,0,
115803,The Diner,3,Catering,0,0,
115804,Dior,8.342577869,Retailer,0,0,
115806,Disking Computers,3.413676318,Retailer,0,0,
115810,Dogs Trust,1,Footfall,0,0,
115815,Double TWO,8.342577869,Retailer,0,0,
115816,Douglas Macmillan Hospice Shop,1,Footfall,0,0,
115818,Dream Doors,3.727742274,Retailer,0,0,
115830,Edmundson Electrical,3.413676318,Retailer,0,0,
115843,Emmaus,1,Footfall,0,0,
115855,Euronics Centre,3.413676318,Retailer,0,0,
115874,Fego Caffe,2,Catering,0,0,
115881,Fire & Stone,3,Catering,0,0,
115921,G & T's World Of Cards,3.50788548,Retailer,0,0,
115924,Gail's,1,Footfall,0,0,
115925,Galloways,1,Footfall,0,0,
115940,George's Tradition,0.5,Catering,0,0,
115978,Griller,1,Catering,0,0,
115993,Hargroves Cycles,3.43,Retailer,0,0,
116007,Headway Charity Shop,1,Footfall,0,0,
116027,Homefair Blinds,3.06,Retailer,0,0,
116034,Hospice in the Weald Charity Shop,1,Footfall,0,0,
116036,Hospiscare,1,Footfall,0,0,
116064,James Lakeland,3.230204605,Retailer,0,0,
116072,Jeff Banks,5.492155599,Retailer,0,0,
116093,Just For Pets,3,Retailer,0,0,
116103,Kennelgate,3,Retailer,0,0,
116109,Kids Connection,5.64869968,Retailer,0,0,
116121,Kutchenhaus,1,Retailer,0,0,
116124,La Vina,2.5,Catering,0,0,
116180,LOROS,1,Footfall,0,0,
116208,Mandarin Stone,2.403764427,Retailer,0,0,
116225,Mattressman,2.403764427,Retailer,0,0,
116240,Mencap,1,Footfall,0,0,
116245,Michael Spiers,5.589638919,Retailer,0,0,
116252,Mint Velvet,3.79044859,Retailer,0,0,
116268,Motabitz,1,Retailer,0,0,
116283,The Myton Hospices Shop,1,Footfall,0,0,
116301,NFU Mutual,1,Footfall,0,0,
116317,Oakley,4.234166469,Retailer,0,0,
116327,Omega,3.32,Retailer,0,0,
116340,Palmers Department Store,20,Retailer,0,0,
116365,Pets Corner,5.288974884,Retailer,0,0,
116366,Pettits,5.135411998,Retailer,0,0,
116370,Pho,3,Catering,0,0,
116372,Pilgrims Hospice Shop,1,Footfall,0,0,
116382,Pockets,3.98,Retailer,0,0,
116383,Pocklington Carpets,4.716636013,Retailer,0,0,
116386,Pop Boutique,8.342577869,Retailer,0,0,
116401,Professional Music Technology,4.543388539,Retailer,0,0,
116416,QVS,3.413676318,Retailer,0,0,
116432,Relate,1,Footfall,0,0,
116437,Rhode Island Coffee,1.5,Catering,0,0,
116445,RNLI Shop,1,Footfall,0,0,
116451,Roche Bobois,5.509150418,Retailer,0,0,
116456,Roosters Piri Piri,1,Catering,0,0,
116463,The Rowans Hospice Shop,1,Footfall,0,0,
116477,Runners World,3.43358118,Retailer,0,0,
116492,Sanbei,3.527611212,Retailer,0,0,
116500,Sblended,1,Catering,0,0,
116502,Scholars,2.065222326,Retailer,0,0,
116508,Scott Cinemas,5,Leisure,0,0,
116543,Skoolkit,2.065222326,Retailer,0,0,
116548,Snog,1,Catering,0,0,
116549,The Snug,1,Catering,0,0,
116560,Specialized,3.43,Retailer,0,0,
116575,St. Barnabas Lincolnshire Hospice Shop,1,Footfall,0,0,
116576,St. Elizabeth Hospice Shop,1,Footfall,0,0,
116582,St. Margaret's Somerset Hospice Shop,1,Footfall,0,0,
116617,Sussex Bed Centre,2.403764427,Retailer,0,0,
116625,TAG Heuer,3.32,Retailer,0,0,
116631,Tateossian,5.589638919,Retailer,0,0,
116638,Temptation Gifts,3,Retailer,0,0,
116644,Terrence Higgins Trust,1,Footfall,0,0,
116647,Thames Hospice Shop,1,Footfall,0,0,
116671,Tool Shop,2.403764427,Retailer,0,0,
116672,Tortilla,1,Catering,0,0,
116673,Tossed,1,Catering,0,0,
116686,The Travel House,1,Footfall,0,0,
116692,Trutex,5.64869968,Retailer,0,0,
116701,Ty Hafan Shop,1,Footfall,0,0,
116706,UGG,5.135411998,Retailer,0,0,
116720,Utility,4.666234256,Retailer,0,0,
116729,Vilebrequin,7.04679296,Retailer,0,0,
116732,Vinegar Hill,3,Retailer,0,0,
116736,Vital Ingredient,1,Catering,0,0,
116737,Vitamin-Shop,3.49306689,Retailer,0,0,
116745,Wahaca,3,Catering,0,0,
116759,Wentworth Kitchens,3.727742274,Retailer,0,0,
116763,Western Computer,3.413676318,Retailer,0,0,
116777,Wildwood,3,Catering,0,0,
116778,Wilkies,3.708377345,Retailer,0,0,
116802,Wren Kitchens,12.56460002,Retailer,0,0,
116816,EE,6.471582335,Retailer,0,0,
116821,Vintage Inns,1,Catering,0,0,
116822,Crown Carveries,1,Catering,0,0,
116824,McMullen & Sons,1,Catering,0,0,
116828,Jollyes Petfood Superstore,5.288974884,Retailer,0,0,
116829,John Lewis & Partners at Home,51.79827325,Retailer,0,0,
116831,Table Table,1,Catering,0,0,
116836,St. Luke's Hospice Shop,1,Footfall,0,0,
116837,St. Oswald's Hospice Shop,1,Footfall,0,0,
116839,Stonegate Pub Company,1,Catering,0,0,
116841,Brainwave,1,Footfall,0,0,
116842,Winfields Megastore,3.43,Retailer,0,0,
116847,Boux Avenue,4.386249515,Retailer,0,0,
116848,Cox & Robinson,7.518861069,Retailer,0,0,
116850,Buyology,3.863570254,Retailer,0,0,
116857,M&S Outlet,35.59279025,Retailer,0,0,
116859,M&S Cafe,2,Catering,0,0,
116873,Osprey London,4.234166469,Retailer,0,0,
116874,Quba & Co,7.04679296,Retailer,0,0,
116881,Chennai Dosa,2.5,Catering,0,0,
116882,this is it,3.863570254,Retailer,0,0,
116884,Paper Kisses,3.50788548,Retailer,0,0,
116886,Card Centre,3.50788548,Retailer,0,0,
116889,Albion,3.413676318,Retailer,0,0,
116891,Handelsbanken,1,Footfall,0,0,
10008585,Curzon Cinemas,5,Leisure,0,0,
10009792,David Morris,5.589638919,Retailer,0,0,
10092380,Mosaic Pub & Dining,1,Catering,0,0,
10095018,Chloe,3.79044859,Retailer,0,0,
10181501,Jarrold Department Store,30.47318376,Retailer,0,0,
10183760,Yves Delorme,3.192077254,Retailer,0,0,
10286149,Onitsuka Tiger,8.342577869,Retailer,0,0,
10286241,Les Nereides,5.589638919,Retailer,0,0,
10456027,Van Cleef & Arpels,5.589638919,Retailer,0,0,
10456031,R.M. Williams,7.04679296,Retailer,0,0,
10469237,Marni,3.79044859,Retailer,0,0,
10469244,Roger Vivier,5.135411998,Retailer,0,0,
10475923,Arc,1,Catering,0,0,
10497468,Gillies,1,Retailer,0,0,
10634868,Sergio Rossi,5.135411998,Retailer,0,0,
10659832,A Simmonds,5.585412349,Retailer,0,0,
10694758,Manichem,5.008822209,Retailer,0,0,
10788999,Tadcaster Pub Company,1,Catering,0,0,
10987328,Buddies,3,Catering,0,0,
10998337,Ermanno Scervino,7.04679296,Retailer,0,0,
12000695,Mascaro,5.135411998,Retailer,0,0,
12005681,Loro Piana,7.04679296,Retailer,0,0,
12035581,You Me Sushi,1,Catering,0,0,
12044856,Gaggia,1,Retailer,0,0,
12053409,Eric Bompard,3.79044859,Retailer,0,0,
12055783,Fotostop,3,Retailer,0,0,
12067705,Lalique,4.666234256,Retailer,0,0,
12068257,Maison Margiela,7.04679296,Retailer,0,0,
12068279,Laduree,1,Retailer,0,0,
12101873,Motex,1,Retailer,0,0,
12112527,Monkhouse,2.065222326,Retailer,0,0,
12160876,Currency Exchange Corporation,1,Footfall,0,0,
12192234,Park & Shop,1,Footfall,0,0,
12196679,Simmons,1,Catering,0,0,
12208211,Bevans,8.079999999,Retailer,0,0,
12226238,Moncler,7.04679296,Retailer,0,0,
12227309,Islamic Impressions,7.04679296,Retailer,0,0,
12250963,Superfish,1,Catering,0,0,
12322943,Fitness Superstore,3.43358118,Retailer,0,0,
12327487,Mutual,2.245228249,Retailer,0,0,
12345864,D'Nisi,1.5,Catering,0,0,
12350268,Caspian Pizza,1,Catering,0,0,
12369705,Elgood's,1,Catering,0,0,
12386695,Tinderbox Expresso Bars,1,Catering,0,0,
12394240,Forum Shop By Jarrold,3,Retailer,0,0,
12396026,Jarrold Furniture,5.509150418,Retailer,0,0,
12396476,Oak Taverns,1,Catering,0,0,
12409492,Smith & Western,1,Catering,0,0,
12414408,Blunts Shoes,5.135411998,Retailer,0,0,
12430759,Palmers,1,Catering,0,0,
12432071,H.A. McParland Pharmacy,1,Retailer,0,0,
12495182,Miu Miu,5.445329093,Retailer,0,0,
12510977,Taco Bell,0.5,Catering,0,0,
12518093,Bill's,3,Catering,0,0,
12526414,The Snowboard Asylum,9.809897532,Retailer,0,0,
12542215,Edge Of The World Outdoor Wear,1.656502339,Retailer,0,0,
12543457,La Perla,3.067448783,Retailer,0,0,
12543462,Missoni,7.04679296,Retailer,0,0,
12543481,Roberto Cavalli,7.04679296,Retailer,0,0,
12571802,James Hargreaves Bathrooms,3.727742274,Retailer,0,0,
12578777,The Yard Glass Pub Company,0.5,Catering,0,0,
12605592,Tempest,3.79044859,Retailer,0,0,
12608275,Oak Furniture Land,16.03348043,Retailer,0,0,
12612020,Gi Group,1,Footfall,0,0,
12615993,Dermalogica,4.595365072,Retailer,0,0,
12616246,Dixons Travel,3.413676318,Retailer,0,0,
12617482,Archers Sleepcentre,2.403764427,Retailer,0,0,
12618974,Home Counties Pub Restaurants,1,Catering,0,0,
12618987,Brunning & Price,1,Catering,0,0,
12621975,Bimba Y Lola,3.79044859,Retailer,0,0,
12622089,Chipotle Mexican Grill,1,Catering,0,0,
12622456,Rightway,8.079999999,Retailer,0,0,
12622807,Indiano Pizza,1,Catering,0,0,
12624341,The Kooples,7.04679296,Retailer,0,0,
12625375,The Garden Centre Group,1,Retailer,0,0,
12626167,M&M's World,3.130755185,Retailer,0,0,
12626718,Frey Wille,3.32,Retailer,0,0,
12628478,Age UK Local Services,1,Footfall,0,0,
12629810,Uno Momento,1,Catering,0,0,
12630277,Calverts Carpets,4.770200779,Retailer,0,0,
12630964,Jack Wolfskin,4.989522625,Retailer,0,0,
12632850,Sacoor Brothers,3.98,Retailer,0,0,
12633040,Klondyke & Strikes Garden Centres,9.035760567,Retailer,0,0,
12633104,Notcutts Garden Centres,13.15047029,Retailer,0,0,
12633164,Squire's Garden Centre,11.83479419,Retailer,0,0,
12633181,Hillier Garden Centre,8.789779126,Retailer,0,0,
12633758,Glorious Britain,3,Retailer,0,0,
12634025,Illamasqua,2.735102331,Retailer,0,0,
12636906,Sharps,3.547300245,Retailer,0,0,
12637204,Auto Safety Centre,1,Retailer,0,0,
12640265,The Ark Pet Centre,3,Retailer,0,0,
12647262,Cooplands,1,Footfall,0,0,
12651860,Home Tiles,2.403764427,Retailer,0,0,
12652351,RSPCA Services,1,Footfall,0,0,
12652450,Mind Services,1,Footfall,0,0,
12657738,Litecraft,4.859033311,Retailer,0,0,
12660119,Steak & Co.,3,Catering,0,0,
12662354,The Beer House,1,Catering,0,0,
12662415,Charlie Browns Menswear,3.98,Retailer,0,0,
12664644,Corthay,5.104951922,Retailer,0,0,
12666326,Aesop,4.595365072,Retailer,0,0,
12667250,DW Sports Store,4.88,Retailer,0,0,
12667461,Chopstix Noodle Bar,1,Catering,0,0,
12673531,Rene Caovilla,5.135411998,Retailer,0,0,
12673942,The Draft House,1,Catering,0,0,
12674538,Pharmocare,5.008822209,Retailer,0,0,
12675834,Nisbets,4.07,Retailer,0,0,
12676332,Peri Peri Original,1,Catering,0,0,
12676972,McColl's,1,Footfall,0,0,
12678035,Craghoppers,5.19,Retailer,0,0,
12678941,Virgin Money,1,Footfall,0,0,
12680366,Direct Golf,3.43,Retailer,0,0,
12681800,Fed & Watered,2.5,Catering,0,0,
12681801,We Make,1.5,Catering,0,0,
12681811,Illy Caffe,2,Catering,0,0,
12682337,JYSK,4.947327734,Retailer,0,0,
12685297,Bentalls,66.4056779,Retailer,0,0,
12685386,Gilly Hicks,3.067448783,Retailer,0,0,
12685393,Kate Spade,4.234166469,Retailer,0,0,
12686138,James Perse,8.342577869,Retailer,0,0,
12689152,Coffee#1,2,Catering,0,0,
12689544,Lincolnshire Co-operative Foodstores,1,Footfall,0,0,
12689737,GMF,1,Retailer,0,0,
12689851,East of England Co-operative Foodstore,1,Footfall,0,0,
12690705,Clydebank Co-Operative Society Foodstores,1,Footfall,0,0,
12690981,Pylones,3,Retailer,0,0,
12691448,Woolrich,3.43,Retailer,0,0,
12693040,The Cosy Club,3,Catering,0,0,
12694123,Bayne's Bakery,1,Footfall,0,0,
12694754,Harris + Hoole,2,Catering,0,0,
12695154,Marc Cain,3.79044859,Retailer,0,0,
12707429,The Conran Shop,5.509150418,Retailer,0,0,
12707644,Issey Miyake,8.342577869,Retailer,0,0,
12708214,Theo Fennell,5.589638919,Retailer,0,0,
12709973,William Hunt,3.08,Retailer,0,0,
12709993,Mephisto,5.135411998,Retailer,0,0,
12711340,Boggi Milano,5.36841264,Retailer,0,0,
12713364,Garrard,5.589638919,Retailer,0,0,
12714413,Silver Scene,3.323619186,Retailer,0,0,
12714933,Joe's Kitchen,2.5,Catering,0,0,
12715360,Pesto,3,Catering,0,0,
12715594,Thing-Me-Bobs,3.863570254,Retailer,0,0,
12716008,Card Land,3.50788548,Retailer,0,0,
12717268,Metro Bank,1,Footfall,0,0,
12717839,Allens Fried Chicken,0.5,Catering,0,0,
12718085,BrewDog,1,Catering,0,0,
12718153,Bargain Booze Select Convenience,1,Footfall,0,0,
12718515,Comptoir Libanais,1,Catering,0,0,
12718521,The Cosmetics Company Store,4.595365072,Retailer,0,0,
12718527,Day-Today,1,Footfall,0,0,
12718528,Day-Today Express,1,Footfall,0,0,
12718537,Dovehouse Hospice Shop,1,Footfall,0,0,
12718590,Tessuti,8.342577869,Retailer,0,0,
12719021,Giant,3.43,Retailer,0,0,
12719023,Giggling Squid,2.5,Catering,0,0,
12719025,Glasgow Chiropractic,3.49306689,Retailer,0,0,
12719073,Holloways of Ludlow,4.859033311,Retailer,0,0,
12719174,Joe Delucci's,1,Catering,0,0,
12719264,Kipling,4.234166469,Retailer,0,0,
12719266,Kirkwood Hospice Shop,1,Footfall,0,0,
12719281,Lincolnshire Co-operative Pharmacy,5.530369403,Retailer,0,0,
12719622,Pizza Hut Express,1,Catering,0,0,
12719695,NYS Collection,4.234166469,Retailer,0,0,
12719722,Little Frankie's,2.5,Catering,0,0,
12719727,Pal Zileri,3.98,Retailer,0,0,
12719751,Raja's Pizza Bar,1,Catering,0,0,
12719810,Rugby Heaven,8.342577869,Retailer,0,0,
12719879,Saravanaa Bhavan,1,Catering,0,0,
12719937,Shush,4.234166469,Retailer,0,0,
12720044,St. Vincent's Charity Shop,1,Footfall,0,0,
12720062,St Giles Hospice Shop,1,Footfall,0,0,
12720552,Flatcappers,1,Catering,0,0,
12720694,Katharine House Hospice Charity Shop (Staffordshire),1,Footfall,0,0,
12720696,Chutney Mary,2.5,Catering,0,0,
12720698,Amaya,2.5,Catering,0,0,
12720699,Veeraswamy,2.5,Catering,0,0,
12721401,The World's End,1,Catering,0,0,
12721407,Prince Alfred,1,Catering,0,0,
12721417,Frankenstein,1,Catering,0,0,
12721472,The Underworld,0.5,Catering,0,0,
12722232,El Mexicana,1,Catering,0,0,
12722236,Nisa Extra,1,Footfall,0,0,
12722762,Zoodle,3.630576976,Retailer,0,0,
12723020,Blue Diamond Garden Centres,11.50081231,Retailer,0,0,
12723026,Blue Diamond Restaurants,2,Catering,0,0,
12723588,Rodizio Preto,3,Catering,0,0,
12723599,Franco Manca,3,Catering,0,0,
12723601,Rossopomodoro,3,Catering,0,0,
12723616,True Religion,8.342577869,Retailer,0,0,
12723639,Buenos Aires Argentine Steakhouse,3,Catering,0,0,
12723681,Chilango,2.5,Catering,0,0,
12723683,Coal Grill & Bar,3,Catering,0,0,
12723816,Village Pizza,1,Catering,0,0,
12724539,The Chinese Buffet,3,Catering,0,0,
12725238,& Other Stories,14.97469667,Retailer,0,0,
12725469,Giraffe Stop,3,Catering,0,0,
12725490,Calzedonia,5.235075054,Retailer,0,0,
12725639,Chef & Brewer,1,Catering,0,0,
12725641,Fayre & Square,1,Catering,0,0,
12725889,John Barras,1,Catering,0,0,
12725890,Flaming Grill Pubs,1,Catering,0,0,
